    1  0.10000001000E-04  0.18446914227E-12  0.55783468617E-16  0.57369998940E-30  0.52398811558E-28  0.69523457227E-16  0.16375204212E-21  0.18602747653E-20  0.57181750700E-30  0.13077794682E-32  0.57470292539E-33  0.00000000000E+00  0.51849575343E-28  0.56331371787E-17  0.16867656058E-17  0.62203554442E-16  0.63613076905E-15  0.57719287604E-15  0.28735193820E-30  0.18926533999E-16  0.12285644833E-16  0.16014810469E-21  0.15092808699E-21  0.54866151184E-30  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2  0.10000001000E-04  0.18446914361E-12  0.55783468617E-16  0.13138924599E-27  0.66475801716E-26  0.69522670857E-16  0.16373132898E-21  0.18605103620E-20  0.13108992067E-27  0.29977221420E-30 -0.44689483036E-33  0.00000000000E+00  0.65779651351E-26  0.56324006794E-17  0.16869722469E-17  0.62203297930E-16  0.63613077654E-15  0.57719272984E-15  0.34010130277E-28  0.18926534222E-16  0.12285641721E-16  0.16014810469E-21  0.15092808699E-21  0.69615483348E-28  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3  0.10000001000E-04  0.18446916186E-12  0.55783468617E-16  0.59789712695E-26  0.16794356726E-24  0.69512175224E-16  0.16344967572E-21  0.18637197974E-20  0.59653538943E-26  0.13617890225E-28 -0.51502582647E-33  0.00000000000E+00  0.16618181040E-24  0.56224019990E-17  0.16897919628E-17  0.62199981262E-16  0.63613081247E-15  0.57719048845E-15  0.80297558458E-27  0.18926535291E-16  0.12285594013E-16  0.16014810469E-21  0.15092808699E-21  0.17617573753E-26  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4  0.10000001000E-04  0.18446928567E-12  0.55783468617E-16  0.13826719492E-24  0.21853727718E-23  0.69442585007E-16  0.16149471244E-21  0.18863049705E-20  0.13795601641E-24  0.31115972271E-27  0.18790918661E-31  0.00000000000E+00  0.21621730239E-23  0.55532667428E-17  0.17097077059E-17  0.62179610558E-16  0.63613090301E-15  0.57717150234E-15  0.98036100867E-26  0.18926537985E-16  0.12285189890E-16  0.16014810469E-21  0.15092808699E-21  0.23199729094E-25  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5  0.10000001000E-04  0.18446975772E-12  0.55783468617E-16  0.19242250848E-23  0.17452075466E-22  0.69179285804E-16  0.15331898150E-21  0.19870114716E-20  0.19201115680E-23  0.41113507402E-26  0.21660750928E-29  0.00000000000E+00  0.17257027398E-22  0.52662810976E-17  0.17990680577E-17  0.62113936648E-16  0.63613832679E-15  0.57706820331E-15  0.73872998589E-25  0.18926758862E-16  0.12282991152E-16  0.16014810469E-21  0.15092808699E-21  0.19504590223E-24  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    6  0.10000001000E-04  0.18447084640E-12  0.55783468617E-16  0.17536983321E-22  0.93975541833E-22  0.68568147886E-16  0.13085947426E-21  0.23286201777E-20  0.17504891650E-22  0.31985585260E-25  0.10608548605E-27  0.00000000000E+00  0.92747133279E-22  0.44843752459E-17  0.21036531569E-17  0.61980119483E-16  0.63623968660E-15  0.57670465943E-15  0.37845425725E-24  0.18929774578E-16  0.12275253053E-16  0.16014810469E-21  0.15092808699E-21  0.12283024685E-23  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    7  0.10000001000E-04  0.18447391818E-12  0.55783468617E-16  0.11004401804E-21  0.36272550563E-21  0.67463336447E-16  0.89658901915E-22  0.34017874889E-20  0.10990394111E-21  0.13752203198E-24  0.25548978816E-26  0.00000000000E+00  0.35584259149E-21  0.30411421345E-17  0.30421777718E-17  0.61380016541E-16  0.63677082361E-15  0.57598894233E-15  0.14068399232E-23  0.18945577276E-16  0.12260018872E-16  0.16014810469E-21  0.15092808699E-21  0.68803592383E-23  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    8  0.10000001000E-04  0.18449125062E-12  0.55783468617E-16  0.49233272658E-21  0.10480383121E-20  0.64299872295E-16  0.43675858885E-22  0.70005375450E-20  0.49200094797E-21  0.29939223798E-24  0.32386373785E-25  0.00000000000E+00  0.10079402513E-20  0.13758920307E-17  0.58198224556E-17  0.57104157809E-16  0.63776594525E-15  0.57573624228E-15  0.39971935220E-23  0.18975184716E-16  0.12254640046E-16  0.16014810469E-21  0.15092808699E-21  0.40065674415E-22  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    9  0.10000001000E-04  0.18454908022E-12  0.55783468617E-16  0.16188175320E-20  0.23316034204E-20  0.54725603530E-16  0.15919297099E-22  0.19281379555E-19  0.16182379926E-20  0.35746207070E-24  0.22207736794E-24  0.00000000000E+00  0.21012047669E-20  0.37117039652E-18  0.11915097622E-16  0.42439335511E-16  0.63718681525E-15  0.57756292583E-15  0.90902128844E-23  0.18957954102E-16  0.12293521180E-16  0.16014810469E-21  0.15092808699E-21  0.23017657614E-21  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
   10  0.10000001000E-04  0.18435962664E-12  0.55783468617E-16  0.40244774913E-20  0.40223707516E-20  0.39036557798E-16  0.42735802012E-23  0.71859633096E-19  0.40234888394E-20  0.23759995860E-24  0.75105189707E-24  0.00000000000E+00  0.28516777553E-20  0.44462990562E-19  0.19973439400E-16  0.19018655408E-16  0.63268283044E-15  0.58012024681E-15  0.17191720776E-22  0.18823948917E-16  0.12347953979E-16  0.16014810469E-21  0.15092808699E-21  0.11699419445E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
