        0.0000100      0.1000E+01      0.9424E+00  0.00000000E+00      298.14796      298.15000
        0.0000103      0.1000E+01      0.9424E+00  0.00000000E+00      298.14793      298.15000
        0.0000106      0.1000E+01      0.9424E+00  0.00000000E+00      298.14791      298.15000
        0.0000109      0.1000E+01      0.9424E+00  0.00000000E+00      298.14789      298.15000
        0.0000113      0.1000E+01      0.9424E+00  0.00000000E+00      298.14786      298.15000
        0.0000116      0.1000E+01      0.9424E+00  0.00000000E+00      298.14784      298.15000
        0.0000120      0.1000E+01      0.9424E+00  0.00000000E+00      298.14781      298.15000
        0.0000123      0.1000E+01      0.9424E+00  0.00000000E+00      298.14779      298.15000
        0.0000127      0.1000E+01      0.9424E+00  0.00000000E+00      298.14776      298.15000
        0.0000131      0.1000E+01      0.9424E+00  0.00000000E+00      298.14773      298.15000
        0.0000135      0.1000E+01      0.9424E+00  0.00000000E+00      298.14770      298.15000
        0.0000139      0.1000E+01      0.9424E+00  0.00000000E+00      298.14767      298.15000
        0.0000143      0.1000E+01      0.9424E+00  0.00000000E+00      298.14764      298.15000
        0.0000148      0.1000E+01      0.9424E+00  0.00000000E+00      298.14761      298.15000
        0.0000152      0.1000E+01      0.9424E+00  0.00000000E+00      298.14758      298.15000
        0.0000157      0.1000E+01      0.9424E+00  0.00000000E+00      298.14755      298.15000
        0.0000161      0.1000E+01      0.9424E+00  0.00000000E+00      298.14751      298.15000
        0.0000166      0.1000E+01      0.9424E+00  0.00000000E+00      298.14748      298.15000
        0.0000171      0.1000E+01      0.9424E+00  0.00000000E+00      298.14744      298.15000
        0.0000177      0.1000E+01      0.9424E+00  0.00000000E+00      298.14741      298.15000
        0.0000182      0.1000E+01      0.9424E+00  0.00000000E+00      298.14737      298.15000
        0.0000187      0.1000E+01      0.9424E+00  0.00000000E+00      298.14733      298.15000
        0.0000193      0.1000E+01      0.9424E+00  0.00000000E+00      298.14729      298.15000
        0.0000199      0.1000E+01      0.9424E+00  0.00000000E+00      298.14725      298.15000
        0.0000205      0.1000E+01      0.9424E+00  0.00000000E+00      298.14721      298.15000
        0.0000211      0.1000E+01      0.9424E+00  0.00000000E+00      298.14716      298.15000
        0.0000218      0.1000E+01      0.9424E+00  0.00000000E+00      298.14712      298.15000
        0.0000224      0.1000E+01      0.9424E+00  0.00000000E+00      298.14707      298.15000
        0.0000231      0.1000E+01      0.9424E+00  0.00000000E+00      298.14702      298.15000
        0.0000238      0.1000E+01      0.9424E+00  0.00000000E+00      298.14698      298.15000
        0.0000245      0.1000E+01      0.9424E+00  0.00000000E+00      298.14692      298.15000
        0.0000253      0.1000E+01      0.9424E+00  0.00000000E+00      298.14687      298.15000
        0.0000261      0.1000E+01      0.9424E+00  0.00000000E+00      298.14681      298.15000
        0.0000269      0.1000E+01      0.9424E+00  0.00000000E+00      298.14676      298.15000
        0.0000277      0.1000E+01      0.9424E+00  0.00000000E+00      298.14671      298.15000
        0.0000285      0.1000E+01      0.9424E+00  0.00000000E+00      298.14665      298.15000
        0.0000294      0.1000E+01      0.9424E+00  0.00000000E+00      298.14658      298.15000
        0.0000303      0.1000E+01      0.9424E+00  0.00000000E+00      298.14652      298.15000
        0.0000312      0.1000E+01      0.9424E+00  0.00000000E+00      298.14646      298.15000
        0.0000321      0.1000E+01      0.9424E+00  0.00000000E+00      298.14639      298.15000
        0.0000331      0.1000E+01      0.9424E+00  0.00000000E+00      298.14632      298.15000
        0.0000341      0.1000E+01      0.9424E+00  0.00000000E+00      298.14625      298.15000
        0.0000352      0.1000E+01      0.9424E+00  0.00000000E+00      298.14618      298.15000
        0.0000362      0.1000E+01      0.9424E+00  0.00000000E+00      298.14611      298.15000
        0.0000373      0.1000E+01      0.9424E+00  0.00000000E+00      298.14603      298.15000
        0.0000385      0.1000E+01      0.9424E+00  0.00000000E+00      298.14595      298.15000
        0.0000396      0.1000E+01      0.9424E+00  0.00000000E+00      298.14587      298.15000
        0.0000408      0.1000E+01      0.9424E+00  0.00000000E+00      298.14578      298.15000
        0.0000421      0.1000E+01      0.9424E+00  0.00000000E+00      298.14570      298.15000
        0.0000434      0.1000E+01      0.9424E+00  0.00000000E+00      298.14560      298.15000
        0.0000447      0.1000E+01      0.9424E+00  0.00000000E+00      298.14551      298.15000
        0.0000460      0.1000E+01      0.9424E+00  0.00000000E+00      298.14542      298.15000
        0.0000474      0.1000E+01      0.9424E+00  0.00000000E+00      298.14533      298.15000
        0.0000489      0.1000E+01      0.9424E+00  0.00000000E+00      298.14523      298.15000
        0.0000504      0.1000E+01      0.9424E+00  0.00000000E+00      298.14512      298.15000
        0.0000519      0.1000E+01      0.9424E+00  0.00000000E+00      298.14501      298.15000
        0.0000535      0.1000E+01      0.9424E+00  0.00000000E+00      298.14490      298.15000
        0.0000551      0.1000E+01      0.9424E+00  0.00000000E+00      298.14478      298.15000
        0.0000568      0.1000E+01      0.9424E+00  0.00000000E+00      298.14467      298.15000
        0.0000585      0.1000E+01      0.9424E+00  0.00000000E+00      298.14455      298.15000
        0.0000603      0.1000E+01      0.9424E+00  0.00000000E+00      298.14443      298.15000
        0.0000621      0.1000E+01      0.9424E+00  0.00000000E+00      298.14430      298.15000
        0.0000640      0.1000E+01      0.9424E+00  0.00000000E+00      298.14417      298.15000
        0.0000659      0.1000E+01      0.9424E+00  0.00000000E+00      298.14403      298.15000
        0.0000679      0.1000E+01      0.9424E+00  0.00000000E+00      298.14389      298.15000
        0.0000700      0.1000E+01      0.9424E+00  0.00000000E+00      298.14375      298.15000
        0.0000721      0.1000E+01      0.9424E+00  0.00000000E+00      298.14360      298.15000
        0.0000743      0.1000E+01      0.9424E+00  0.00000000E+00      298.14344      298.15000
        0.0000766      0.1000E+01      0.9424E+00  0.00000000E+00      298.14329      298.15000
        0.0000789      0.1000E+01      0.9424E+00  0.00000000E+00      298.14313      298.15000
        0.0000813      0.1000E+01      0.9424E+00  0.00000000E+00      298.14296      298.15000
        0.0000838      0.1000E+01      0.9424E+00  0.00000000E+00      298.14278      298.15000
        0.0000863      0.1000E+01      0.9424E+00  0.00000000E+00      298.14261      298.15000
