        0.0000100      0.1000E+01      0.9424E+00  0.00000000E+00      298.15128      298.15000
        0.0000103      0.1000E+01      0.9424E+00  0.00000000E+00      298.14474      298.15000
        0.0000106      0.1000E+01      0.9424E+00  0.00000000E+00      298.14462      298.15000
        0.0000109      0.1000E+01      0.9424E+00  0.00000000E+00      298.14449      298.15000
        0.0000113      0.1000E+01      0.9424E+00  0.00000000E+00      298.14435      298.15000
        0.0000116      0.1000E+01      0.9424E+00  0.00000000E+00      298.14422      298.15000
        0.0000120      0.1000E+01      0.9424E+00  0.00000000E+00      298.14407      298.15000
        0.0000123      0.1000E+01      0.9424E+00  0.00000000E+00      298.14393      298.15000
        0.0000127      0.1000E+01      0.9424E+00  0.00000000E+00      298.14378      298.15000
        0.0000131      0.1000E+01      0.9424E+00  0.00000000E+00      298.14362      298.15000
        0.0000135      0.1000E+01      0.9424E+00  0.00000000E+00      298.14346      298.15000
        0.0000139      0.1000E+01      0.9424E+00  0.00000000E+00      298.14330      298.15000
        0.0000143      0.1000E+01      0.9424E+00  0.00000000E+00      298.14313      298.15000
        0.0000148      0.1000E+01      0.9424E+00  0.00000000E+00      298.14295      298.15000
        0.0000152      0.1000E+01      0.9424E+00  0.00000000E+00      298.14277      298.15000
        0.0000157      0.1000E+01      0.9424E+00  0.00000000E+00      298.14259      298.15000
        0.0000161      0.1000E+01      0.9424E+00  0.00000000E+00      298.14240      298.15000
        0.0000166      0.1000E+01      0.9424E+00  0.00000000E+00      298.14220      298.15000
        0.0000171      0.1000E+01      0.9424E+00  0.00000000E+00      298.14199      298.15000
        0.0000177      0.1000E+01      0.9424E+00  0.00000000E+00      298.14178      298.15000
        0.0000182      0.1000E+01      0.9424E+00  0.00000000E+00      298.14157      298.15000
        0.0000187      0.1000E+01      0.9424E+00  0.00000000E+00      298.14135      298.15000
        0.0000193      0.1000E+01      0.9424E+00  0.00000000E+00      298.14112      298.15000
        0.0000199      0.1000E+01      0.9424E+00  0.00000000E+00      298.14088      298.15000
        0.0000205      0.1000E+01      0.9424E+00  0.00000000E+00      298.14064      298.15000
        0.0000211      0.1000E+01      0.9424E+00  0.00000000E+00      298.14039      298.15000
        0.0000218      0.1000E+01      0.9424E+00  0.00000000E+00      298.14013      298.15000
        0.0000224      0.1000E+01      0.9424E+00  0.00000000E+00      298.13987      298.15000
        0.0000231      0.1000E+01      0.9424E+00  0.00000000E+00      298.13959      298.15000
        0.0000238      0.1000E+01      0.9424E+00  0.00000000E+00      298.13931      298.15000
        0.0000245      0.1000E+01      0.9424E+00  0.00000000E+00      298.13902      298.15000
        0.0000253      0.1000E+01      0.9424E+00  0.00000000E+00      298.13872      298.15000
        0.0000261      0.1000E+01      0.9424E+00  0.00000000E+00      298.13842      298.15000
        0.0000269      0.1000E+01      0.9424E+00  0.00000000E+00      298.13810      298.15000
        0.0000277      0.1000E+01      0.9424E+00  0.00000000E+00      298.13778      298.15000
        0.0000285      0.1000E+01      0.9424E+00  0.00000000E+00      298.13744      298.15000
        0.0000294      0.1000E+01      0.9424E+00  0.00000000E+00      298.13709      298.15000
        0.0000303      0.1000E+01      0.9424E+00  0.00000000E+00      298.13674      298.15000
        0.0000312      0.1000E+01      0.9424E+00  0.00000000E+00      298.13637      298.15000
        0.0000321      0.1000E+01      0.9424E+00  0.00000000E+00      298.13600      298.15000
        0.0000331      0.1000E+01      0.9424E+00  0.00000000E+00      298.13561      298.15000
        0.0000341      0.1000E+01      0.9424E+00  0.00000000E+00      298.13521      298.15000
        0.0000352      0.1000E+01      0.9424E+00  0.00000000E+00      298.13480      298.15000
        0.0000362      0.1000E+01      0.9424E+00  0.00000000E+00      298.13437      298.15000
        0.0000373      0.1000E+01      0.9424E+00  0.00000000E+00      298.13394      298.15000
        0.0000385      0.1000E+01      0.9424E+00  0.00000000E+00      298.13349      298.15000
        0.0000396      0.1000E+01      0.9424E+00  0.00000000E+00      298.13303      298.15000
        0.0000408      0.1000E+01      0.9424E+00  0.00000000E+00      298.13255      298.15000
        0.0000421      0.1000E+01      0.9424E+00  0.00000000E+00      298.13206      298.15000
        0.0000434      0.1000E+01      0.9424E+00  0.00000000E+00      298.13155      298.15000
        0.0000447      0.1000E+01      0.9424E+00  0.00000000E+00      298.13104      298.15000
        0.0000460      0.1000E+01      0.9424E+00  0.00000000E+00      298.13051      298.15000
        0.0000474      0.1000E+01      0.9424E+00  0.00000000E+00      298.12995      298.15000
