    5 -0.67171717171E-01  0.38978672280E-13  0.22501869315E-15  0.21799127563E-18  0.18231294339E-18  0.00000000000E+00  0.16512584729E-22  0.27880671908E-20  0.20634548308E-18  0.34710679346E-21  0.11298685761E-19  0.65823856019E-16  0.16547783437E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96059806033E-15  0.97963519579E-15  0.00000000000E+00  0.87117525256E-16  0.68036750596E-16  0.20793800504E-19  0.20793804700E-19  0.55364232559E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.66464646464E-01  0.38872643689E-13  0.22501869315E-15  0.16765912056E-18  0.18707836935E-18  0.47019693638E-19  0.14414852762E-22  0.31762989370E-20  0.15841123411E-18  0.23325665736E-21  0.90146297913E-20  0.65823856019E-16  0.17150854085E-18  0.20281620498E-20  0.12571083928E-20  0.43734423196E-19  0.95799101659E-15  0.97698322513E-15  0.00000000000E+00  0.86881090051E-16  0.67852568293E-16  0.20793800504E-19  0.20793804700E-19  0.65551987104E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2 -0.66464646464E-01  0.38880297375E-13  0.22501869315E-15  0.21215326622E-18  0.19917077195E-18  0.18076518519E-19  0.16819858738E-22  0.27235106770E-20  0.19979907933E-18  0.34317841653E-21  0.12011008473E-19  0.65823856019E-16  0.18122208030E-18  0.90646774548E-21  0.41292432072E-21  0.16757126453E-19  0.95798777555E-15  0.97697753210E-15  0.00000000000E+00  0.86880796119E-16  0.67852172906E-16  0.20793800504E-19  0.20793804700E-19  0.59376831751E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3 -0.66464646464E-01  0.38900562750E-13  0.22501869315E-15  0.23104740544E-18  0.20578213589E-18  0.93894336157E-20  0.18083485722E-22  0.25359546384E-20  0.21720526911E-18  0.40087818061E-21  0.13441258150E-19  0.65823856019E-16  0.18664957978E-18  0.50484215323E-21  0.19918000451E-21  0.86854114580E-20  0.95841698620E-15  0.97741219011E-15  0.00000000000E+00  0.86919721629E-16  0.67882360388E-16  0.20793800504E-19  0.20793804700E-19  0.56912979568E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4 -0.66464646464E-01  0.38941593068E-13  0.22501869315E-15  0.24675897236E-18  0.21202781023E-18  0.38610004010E-20  0.19205775817E-22  0.23928803246E-20  0.23159374739E-18  0.45347213858E-21  0.14711752824E-19  0.65823856019E-16  0.19180347037E-18  0.21978663848E-21  0.77042816779E-22  0.35641709457E-20  0.95938907324E-15  0.97840010029E-15  0.00000000000E+00  0.87007881100E-16  0.67950971845E-16  0.20793800504E-19  0.20793804700E-19  0.55125870439E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5 -0.66464646464E-01  0.39002137461E-13  0.22501869315E-15  0.26073948294E-18  0.21809792351E-18  0.00000000000E+00  0.20244335939E-22  0.22772348582E-20  0.24433372020E-18  0.50350063260E-21  0.15902262106E-19  0.65823856019E-16  0.19682070148E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96086608680E-15  0.97990281272E-15  0.00000000000E+00  0.87141832824E-16  0.68055336890E-16  0.20793800504E-19  0.20793804700E-19  0.53749599279E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.65757575757E-01  0.38875947111E-13  0.22501869315E-15  0.21503368250E-18  0.21551915194E-18  0.22855947899E-19  0.17973611154E-22  0.25482469336E-20  0.20153463589E-18  0.36991767332E-21  0.13129128934E-19  0.65823856019E-16  0.19636954831E-18  0.12223898354E-20  0.48761088479E-21  0.21145947179E-19  0.95774769937E-15  0.97674115030E-15  0.00000000000E+00  0.86859023388E-16  0.67835755929E-16  0.20793800504E-19  0.20793804700E-19  0.60204746996E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2 -0.65757575757E-01  0.38887258481E-13  0.22501869315E-15  0.25719767088E-18  0.23391925912E-18  0.87058538629E-20  0.20774080259E-22  0.22062579221E-20  0.23986555422E-18  0.50866957491E-21  0.16823447085E-19  0.65823856019E-16  0.21148396955E-18  0.53502455359E-21  0.15988852308E-21  0.80109407863E-20  0.95784032063E-15  0.97682711955E-15  0.00000000000E+00  0.86867423296E-16  0.67841726590E-16  0.20793800504E-19  0.20793804700E-19  0.56118424766E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3 -0.65757575757E-01  0.38913852246E-13  0.22501869315E-15  0.27509028414E-18  0.24260546383E-18  0.45140021076E-20  0.22072845505E-22  0.20793719464E-20  0.25596996706E-18  0.57634174838E-21  0.18543975330E-19  0.65823856019E-16  0.21859830350E-18  0.29373883388E-21  0.77868545758E-22  0.41423947280E-20  0.95843205839E-15  0.97742609381E-15  0.00000000000E+00  0.86921088539E-16  0.67883326017E-16  0.20793800504E-19  0.20793804700E-19  0.54631850005E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4 -0.65757575757E-01  0.38960522380E-13  0.22501869315E-15  0.29002288103E-18  0.25030104479E-18  0.18561311408E-20  0.23154982417E-22  0.19870085521E-20  0.26933789058E-18  0.63539728682E-21  0.20049593166E-19  0.65823856019E-16  0.22488726473E-18  0.12625661148E-21  0.30489171698E-22  0.16993853576E-20  0.95954879704E-15  0.97856085253E-15  0.00000000000E+00  0.87022366599E-16  0.67962136269E-16  0.20793800504E-19  0.20793804700E-19  0.53641868892E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5 -0.65757575757E-01  0.39023248293E-13  0.22501869315E-15  0.30335239838E-18  0.25747446804E-18  0.00000000000E+00  0.24108555969E-22  0.19146037184E-20  0.28121890357E-18  0.68963144028E-21  0.21443863369E-19  0.65823856019E-16  0.23073606366E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96108206295E-15  0.98012064400E-15  0.00000000000E+00  0.87161419901E-16  0.68070465517E-16  0.20793800504E-19  0.20793804700E-19  0.52945410081E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.65050505050E-01  0.38879316882E-13  0.22501869315E-15  0.26217592703E-18  0.25224765745E-18  0.10765849731E-19  0.22302868675E-22  0.20542927310E-20  0.24321246741E-18  0.55379493066E-21  0.18409664689E-19  0.65823856019E-16  0.22819868501E-18  0.70809092491E-21  0.18354605307E-21  0.98742127525E-20  0.95751207953E-15  0.97650321612E-15  0.00000000000E+00  0.86837654807E-16  0.67819231139E-16  0.20793800504E-19  0.20793804700E-19  0.56393077501E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2 -0.65050505050E-01  0.38895145463E-13  0.22501869315E-15  0.30193107507E-18  0.27326614664E-18  0.40940976815E-20  0.25043011893E-22  0.18312071125E-20  0.27857056592E-18  0.71187098442E-21  0.22648638165E-19  0.65823856019E-16  0.24521809645E-18  0.30034418763E-21  0.61812236867E-22  0.37319412570E-20  0.95772321494E-15  0.97670757923E-15  0.00000000000E+00  0.86856802873E-16  0.67833424385E-16  0.20793800504E-19  0.20793804700E-19  0.53994120268E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3 -0.65050505050E-01  0.38927576556E-13  0.22501869315E-15  0.31895062408E-18  0.28281783188E-18  0.21249616112E-20  0.26214102800E-22  0.17523888575E-20  0.29357103061E-18  0.78460465977E-21  0.24594988808E-19  0.65823856019E-16  0.25289853249E-18  0.16259543268E-21  0.30593146496E-22  0.19317730320E-20  0.95846509713E-15  0.97745916734E-15  0.00000000000E+00  0.86924084853E-16  0.67885623013E-16  0.20793800504E-19  0.20793804700E-19  0.53243105833E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4 -0.65050505050E-01  0.38978543901E-13  0.22501869315E-15  0.33324184308E-18  0.29112560491E-18  0.87509464825E-21  0.27160983619E-22  0.16957748547E-20  0.30610912368E-18  0.84654235082E-21  0.26286177051E-19  0.65823856019E-16  0.25955844670E-18  0.69135160049E-22  0.12149265162E-22  0.79381022304E-21  0.95969233173E-15  0.97870643135E-15  0.00000000000E+00  0.87035383893E-16  0.67972246882E-16  0.20793800504E-19  0.20793804700E-19  0.52809811572E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5 -0.65050505050E-01  0.39042520990E-13  0.22501869315E-15  0.34604881545E-18  0.29876620815E-18  0.00000000000E+00  0.27979827082E-22  0.16515863520E-20  0.31730338109E-18  0.90246738460E-21  0.27842966972E-19  0.65823856019E-16  0.26566752243E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96125821505E-15  0.98029946598E-15  0.00000000000E+00  0.87177395297E-16  0.68082884904E-16  0.20793800504E-19  0.20793804700E-19  0.52557187526E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.64343434342E-01  0.38882819082E-13  0.22501869315E-15  0.30875941206E-18  0.29297083845E-18  0.48898677801E-20  0.26938424448E-22  0.17013709490E-20  0.28328167554E-18  0.77888854955E-21  0.24698847964E-19  0.65823856019E-16  0.26289225355E-18  0.38423566163E-21  0.68308371402E-22  0.44373237470E-20  0.95728613005E-15  0.97627338629E-15  0.00000000000E+00  0.86817163240E-16  0.67803269205E-16  0.20793800504E-19  0.20793804700E-19  0.53797369337E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2 -0.64343434342E-01  0.38903830360E-13  0.22501869315E-15  0.34641344950E-18  0.31484889687E-18  0.18679234661E-20  0.29326650130E-22  0.15646740185E-20  0.31610749279E-18  0.94559049300E-21  0.29360366210E-19  0.65823856019E-16  0.28021802055E-18  0.15876778891E-21  0.23846299765E-22  0.16853093775E-20  0.95763296790E-15  0.97661540554E-15  0.00000000000E+00  0.86848618285E-16  0.67827022823E-16  0.20793800504E-19  0.20793804700E-19  0.52705101156E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3 -0.64343434342E-01  0.38941456439E-13  0.22501869315E-15  0.36271242883E-18  0.32470177972E-18  0.97192242746E-21  0.30313054150E-22  0.15167454982E-20  0.33020512749E-18  0.10199671850E-20  0.31487334150E-19  0.65823856019E-16  0.28796922446E-18  0.85101651140E-22  0.11987607923E-22  0.87483316840E-21  0.95850861443E-15  0.97750333430E-15  0.00000000000E+00  0.86928031478E-16  0.67888690461E-16  0.20793800504E-19  0.20793804700E-19  0.52452211187E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4 -0.64343434342E-01  0.38995690385E-13  0.22501869315E-15  0.37647936186E-18  0.33322808468E-18  0.40105369634E-21  0.31109085980E-22  0.14820912128E-20  0.34206672809E-18  0.10828290161E-20  0.33329804753E-19  0.65823856019E-16  0.29466117330E-18  0.35920128820E-22  0.48177467085E-23  0.36031582081E-21  0.95982007102E-15  0.97883653078E-15  0.00000000000E+00  0.87046968687E-16  0.67981282435E-16  0.20793800504E-19  0.20793804700E-19  0.52371066198E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5 -0.64343434342E-01  0.39060312803E-13  0.22501869315E-15  0.38885787347E-18  0.34103322405E-18  0.00000000000E+00  0.31798965520E-22  0.14547726583E-20  0.35269802400E-18  0.11393477095E-20  0.35020501756E-19  0.65823856019E-16  0.30077426130E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96140315499E-15  0.98044720289E-15  0.00000000000E+00  0.87190540034E-16  0.68093145399E-16  0.20793800504E-19  0.20793804700E-19  0.52384609976E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.63636363635E-01  0.38886494403E-13  0.22501869315E-15  0.35474771619E-18  0.33549628382E-18  0.21405545813E-20  0.31500569311E-22  0.14554710677E-20  0.32186276733E-18  0.10345598040E-20  0.31850389052E-19  0.65823856019E-16  0.29842251318E-18  0.19444088635E-21  0.25293867958E-22  0.19208198270E-20  0.95707091762E-15  0.97605371465E-15  0.00000000000E+00  0.86797645426E-16  0.67788012768E-16  0.20793800504E-19  0.20793804700E-19  0.52233815969E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    2 -0.63636363635E-01  0.38913168353E-13  0.22501869315E-15  0.39066982930E-18  0.35745379788E-18  0.82311444655E-21  0.33467501386E-22  0.13719505398E-20  0.35261435117E-18  0.12032335698E-20  0.36852244553E-19  0.65823856019E-16  0.31540154047E-18  0.78986729072E-22  0.91171089830E-23  0.73501060849E-21  0.95756567256E-15  0.97654663649E-15  0.00000000000E+00  0.86842515209E-16  0.67822246739E-16  0.20793800504E-19  0.20793804700E-19  0.52000128583E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    3 -0.63636363635E-01  0.38955317143E-13  0.22501869315E-15  0.40637943601E-18  0.36735530131E-18  0.42943343372E-21  0.34284183794E-22  0.13422197507E-20  0.36597203242E-18  0.12778689023E-20  0.39129534687E-19  0.65823856019E-16  0.32302126742E-18  0.42083796260E-22  0.46392243881E-23  0.38271041307E-21  0.95855788984E-15  0.97755356071E-15  0.00000000000E+00  0.86932500310E-16  0.67892178744E-16  0.20793800504E-19  0.20793804700E-19  0.52044992050E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    4 -0.63636363635E-01  0.39012024626E-13  0.22501869315E-15  0.41971195125E-18  0.37591945283E-18  0.17752607088E-21  0.34953510591E-22  0.13203843260E-20  0.37727132156E-18  0.13410712914E-20  0.41099558400E-19  0.65823856019E-16  0.32960341379E-18  0.17682869274E-22  0.18809136311E-23  0.15796228798E-21  0.95993332582E-15  0.97895213907E-15  0.00000000000E+00  0.87057239869E-16  0.67989311562E-16  0.20793800504E-19  0.20793804700E-19  0.52164806390E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    5 -0.63636363635E-01  0.39076881147E-13  0.22501869315E-15  0.43172967636E-18  0.38374718348E-18  0.00000000000E+00  0.35541076563E-22  0.13028990223E-20  0.38742785359E-18  0.13979937609E-20  0.42903829010E-19  0.65823856019E-16  0.33561091113E-18  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.96152313255E-15  0.98056980865E-15  0.00000000000E+00  0.87201420910E-16  0.68101660509E-16  0.20793800504E-19  0.20793804700E-19  0.52324433377E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
    1 -0.62929292928E-01  0.38890367438E-13  0.22501869315E-15  0.40020611682E-18  0.37872544888E-18  0.90481118571E-21  0.35807161480E-22  0.12808726593E-20  0.35914388073E-18  0.13118555082E-20  0.39750380576E-19  0.65823856019E-16  0.33383364585E-18  0.92386710608E-22  0.93063438298E-23  0.80311813127E-21  0.95686698343E-15  0.97584522398E-15  0.00000000000E+00  0.86779150446E-16  0.67773532864E-16  0.20793800504E-19  0.20793804700E-19  0.51414224576E-20  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00  0.00000000000E+00
