       -0.0692929   0.100008E-03     5    0.000000E+00   29
     1   0.58482E-04   0.95105E+00   0.55556E+02   0.32172E+00   0.13802E-04   0.81365E-03   0.10220E-02   0.21674E-07   0.43123E-05   0.11663E-04   0.18080E-07   0.21207E-05   0.94113E-01   0.78310E-03   0.46367E-04   0.25928E-04   0.94967E-03   0.13710E+01   0.13980E+01   0.10000E-29   0.12433E+00   0.97090E-01   0.99994E+00   0.99994E+00   0.28437E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15978E-01   0.12296E+01   0.75741E+01   0.00000E+00
     2   0.73683E-04   0.95107E+00   0.55556E+02   0.32169E+00   0.42433E-04   0.45507E-03   0.49457E-03   0.18457E-07   0.50640E-05   0.38512E-04   0.50840E-07   0.38699E-05   0.94104E-01   0.43274E-03   0.19152E-04   0.14769E-04   0.46065E-03   0.13708E+01   0.13979E+01   0.10000E-29   0.12432E+00   0.97087E-01   0.99988E+00   0.99988E+00   0.18454E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15975E-01   0.12296E+01   0.76440E+01   0.58482E-04
     3   0.84346E-04   0.95108E+00   0.55556E+02   0.32168E+00   0.64187E-04   0.33077E-03   0.27884E-03   0.16543E-07   0.56500E-05   0.59790E-04   0.70742E-07   0.43264E-05   0.94098E-01   0.31162E-03   0.96836E-05   0.92956E-05   0.25986E-03   0.13707E+01   0.13979E+01   0.10000E-29   0.12431E+00   0.97085E-01   0.99984E+00   0.99984E+00   0.14827E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15973E-01   0.12296E+01   0.76915E+01   0.73683E-04
     4   0.92836E-04   0.95108E+00   0.55556E+02   0.32164E+00   0.87689E-04   0.24432E-03   0.12007E-03   0.14186E-07   0.65891E-05   0.83212E-04   0.84423E-07   0.43922E-05   0.94089E-01   0.22731E-03   0.35735E-05   0.46653E-05   0.11183E-03   0.13706E+01   0.13978E+01   0.10000E-29   0.12430E+00   0.97082E-01   0.99976E+00   0.99976E+00   0.12613E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15972E-01   0.12296E+01   0.77584E+01   0.84346E-04
     5   0.10001E-03   0.95109E+00   0.55556E+02   0.32150E+00   0.11238E-03   0.17927E-03   0.00000E+00   0.10965E-07   0.85247E-05   0.10818E-03   0.84838E-07   0.41057E-05   0.94048E-01   0.16344E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.13705E+01   0.13978E+01   0.10000E-29   0.12430E+00   0.97079E-01   0.99939E+00   0.99939E+00   0.11733E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15970E-01   0.12295E+01   0.78703E+01   0.92836E-04
       -0.0685859   0.100018E-03     5    0.000000E+00   29
     1   0.58483E-04   0.95108E+00   0.55556E+02   0.32168E+00   0.54245E-04   0.42773E-03   0.53130E-03   0.15698E-07   0.59548E-05   0.49553E-04   0.55628E-07   0.46357E-05   0.94100E-01   0.40289E-03   0.17506E-04   0.18667E-04   0.49513E-03   0.13705E+01   0.13976E+01   0.10000E-29   0.12430E+00   0.97064E-01   0.99985E+00   0.99985E+00   0.20203E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15968E-01   0.12295E+01   0.77144E+01   0.00000E+00
     2   0.73685E-04   0.95109E+00   0.55556E+02   0.32165E+00   0.10669E-03   0.28052E-03   0.21492E-03   0.15201E-07   0.61498E-05   0.10049E-03   0.10923E-06   0.60879E-05   0.94092E-01   0.26092E-03   0.68560E-05   0.77978E-05   0.20027E-03   0.13703E+01   0.13974E+01   0.10000E-29   0.12427E+00   0.97054E-01   0.99980E+00   0.99980E+00   0.13512E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15964E-01   0.12294E+01   0.77285E+01   0.58483E-04
     3   0.84349E-04   0.95110E+00   0.55556E+02   0.32162E+00   0.13487E-03   0.23625E-03   0.11416E-03   0.14952E-07   0.62526E-05   0.12823E-03   0.13709E-06   0.64985E-05   0.94083E-01   0.21826E-03   0.35815E-05   0.42107E-05   0.10637E-03   0.13702E+01   0.13974E+01   0.10000E-29   0.12426E+00   0.97048E-01   0.99972E+00   0.99972E+00   0.11492E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15962E-01   0.12293E+01   0.77357E+01   0.73685E-04
     4   0.92841E-04   0.95111E+00   0.55556E+02   0.32151E+00   0.16044E-03   0.20835E-03   0.47655E-04   0.14760E-07   0.63341E-05   0.15346E-03   0.16196E-06   0.68174E-05   0.94051E-01   0.19132E-03   0.14757E-05   0.17806E-05   0.44399E-04   0.13701E+01   0.13973E+01   0.10000E-29   0.12425E+00   0.97043E-01   0.99943E+00   0.99943E+00   0.10205E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15960E-01   0.12293E+01   0.77413E+01   0.84349E-04
     5   0.10002E-03   0.95112E+00   0.55556E+02   0.32119E+00   0.18419E-03   0.18929E-03   0.00000E+00   0.14622E-07   0.63938E-05   0.17691E-03   0.18496E-06   0.71013E-05   0.93957E-01   0.17288E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.13700E+01   0.13972E+01   0.10000E-29   0.12425E+00   0.97040E-01   0.99855E+00   0.99855E+00   0.93078E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15959E-01   0.12293E+01   0.77454E+01   0.92841E-04
       -0.0678788   0.100027E-03     5    0.000000E+00   29
     1   0.58485E-04   0.95110E+00   0.55556E+02   0.32165E+00   0.10962E-03   0.28403E-03   0.26897E-03   0.15498E-07   0.60325E-05   0.10317E-03   0.11432E-06   0.63308E-05   0.94090E-01   0.26428E-03   0.87476E-05   0.95737E-05   0.25065E-03   0.13701E+01   0.13972E+01   0.10000E-29   0.12425E+00   0.97036E-01   0.99978E+00   0.99978E+00   0.13424E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15958E-01   0.12293E+01   0.77201E+01   0.00000E+00
     2   0.73687E-04   0.95111E+00   0.55556E+02   0.32162E+00   0.17267E-03   0.23787E-03   0.10601E-03   0.16350E-07   0.57184E-05   0.16413E-03   0.19186E-06   0.83452E-05   0.94081E-01   0.21899E-03   0.36373E-05   0.35771E-05   0.98797E-04   0.13698E+01   0.13970E+01   0.10000E-29   0.12423E+00   0.97020E-01   0.99971E+00   0.99971E+00   0.10544E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15953E-01   0.12291E+01   0.76969E+01   0.58485E-04
     3   0.84352E-04   0.95112E+00   0.55556E+02   0.32155E+00   0.20187E-03   0.22629E-03   0.55673E-04   0.17035E-07   0.54889E-05   0.19237E-03   0.23427E-06   0.92651E-05   0.94062E-01   0.20744E-03   0.19899E-05   0.18030E-05   0.51881E-04   0.13697E+01   0.13968E+01   0.10000E-29   0.12422E+00   0.97013E-01   0.99954E+00   0.99954E+00   0.95874E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15950E-01   0.12291E+01   0.76791E+01   0.73687E-04
     4   0.92847E-04   0.95113E+00   0.55556E+02   0.32135E+00   0.22672E-03   0.22055E-03   0.23055E-04   0.17818E-07   0.52478E-05   0.21632E-03   0.27555E-06   0.10121E-04   0.94004E-01   0.20152E-03   0.86171E-06   0.71370E-06   0.21480E-04   0.13696E+01   0.13968E+01   0.10000E-29   0.12421E+00   0.97007E-01   0.99900E+00   0.99900E+00   0.89045E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15949E-01   0.12290E+01   0.76596E+01   0.84352E-04
     5   0.10003E-03   0.95114E+00   0.55556E+02   0.32093E+00   0.24890E-03   0.21796E-03   0.00000E+00   0.18718E-07   0.49955E-05   0.23763E-03   0.31798E-06   0.10960E-04   0.93882E-01   0.19865E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.13696E+01   0.13967E+01   0.10000E-29   0.12421E+00   0.97005E-01   0.99787E+00   0.99787E+00   0.83555E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15948E-01   0.12290E+01   0.76382E+01   0.92847E-04
       -0.0671717   0.100037E-03     5    0.000000E+00   29
     1   0.58486E-04   0.95112E+00   0.55556E+02   0.32162E+00   0.17287E-03   0.25076E-03   0.13523E-03   0.17139E-07   0.54555E-05   0.16387E-03   0.20078E-06   0.88012E-05   0.94081E-01   0.23133E-03   0.48629E-05   0.43531E-05   0.12602E-03   0.13696E+01   0.13967E+01   0.10000E-29   0.12421E+00   0.97005E-01   0.99972E+00   0.99972E+00   0.10626E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15948E-01   0.12290E+01   0.76765E+01   0.00000E+00
     2   0.73689E-04   0.95113E+00   0.55556E+02   0.32158E+00   0.23824E-03   0.24816E-03   0.52660E-04   0.19413E-07   0.48171E-05   0.22602E-03   0.31363E-06   0.11914E-04   0.94069E-01   0.22704E-03   0.21424E-05   0.14952E-05   0.49022E-04   0.13693E+01   0.13965E+01   0.10000E-29   0.12419E+00   0.96986E-01   0.99961E+00   0.99961E+00   0.92086E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15942E-01   0.12289E+01   0.76225E+01   0.58486E-04
     3   0.84356E-04   0.95114E+00   0.55556E+02   0.32146E+00   0.26656E-03   0.25093E-03   0.27474E-04   0.20815E-07   0.44929E-05   0.25276E-03   0.37604E-06   0.13429E-04   0.94036E-01   0.22884E-03   0.11972E-05   0.72686E-06   0.25550E-04   0.13692E+01   0.13964E+01   0.10000E-29   0.12418E+00   0.96978E-01   0.99930E+00   0.99930E+00   0.86569E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15940E-01   0.12288E+01   0.75922E+01   0.73689E-04
     4   0.92854E-04   0.95115E+00   0.55556E+02   0.32118E+00   0.29004E-03   0.25504E-03   0.11317E-04   0.22177E-07   0.42170E-05   0.27480E-03   0.43559E-06   0.14801E-04   0.93955E-01   0.23200E-03   0.52477E-06   0.28068E-06   0.10512E-04   0.13691E+01   0.13963E+01   0.10000E-29   0.12417E+00   0.96974E-01   0.99855E+00   0.99855E+00   0.82373E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15938E-01   0.12288E+01   0.75647E+01   0.84356E-04
     5   0.10004E-03   0.95116E+00   0.55556E+02   0.32071E+00   0.31070E-03   0.25985E-03   0.00000E+00   0.23535E-07   0.39738E-05   0.29410E-03   0.49472E-06   0.16104E-04   0.93817E-01   0.23585E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.13691E+01   0.13963E+01   0.10000E-29   0.12417E+00   0.96971E-01   0.99728E+00   0.99728E+00   0.78910E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15938E-01   0.12288E+01   0.75389E+01   0.92854E-04
       -0.0664646   0.100046E-03     5    0.000000E+00   29
     1   0.58487E-04   0.95114E+00   0.55556E+02   0.32159E+00   0.23961E-03   0.26737E-03   0.67199E-04   0.20601E-07   0.45395E-05   0.22640E-03   0.33336E-06   0.12883E-04   0.94073E-01   0.24511E-03   0.28986E-05   0.17966E-05   0.62504E-04   0.13691E+01   0.13963E+01   0.10000E-29   0.12417E+00   0.96973E-01   0.99965E+00   0.99965E+00   0.93685E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15938E-01   0.12288E+01   0.75967E+01   0.00000E+00
     2   0.73691E-04   0.95115E+00   0.55556E+02   0.32153E+00   0.30314E-03   0.28459E-03   0.25829E-04   0.24034E-07   0.38916E-05   0.28549E-03   0.49036E-06   0.17162E-04   0.94055E-01   0.25895E-03   0.12952E-05   0.59002E-06   0.23944E-04   0.13689E+01   0.13960E+01   0.10000E-29   0.12414E+00   0.96953E-01   0.99949E+00   0.99949E+00   0.84843E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15932E-01   0.12287E+01   0.75298E+01   0.58487E-04
     3   0.84360E-04   0.95115E+00   0.55556E+02   0.32136E+00   0.32997E-03   0.29389E-03   0.13409E-04   0.25826E-07   0.36217E-05   0.31020E-03   0.57251E-06   0.19196E-04   0.94006E-01   0.26656E-03   0.72099E-06   0.28446E-06   0.12404E-04   0.13688E+01   0.13959E+01   0.10000E-29   0.12413E+00   0.96946E-01   0.99903E+00   0.99903E+00   0.81280E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15930E-01   0.12286E+01   0.74986E+01   0.73691E-04
     4   0.92861E-04   0.95116E+00   0.55556E+02   0.32102E+00   0.35204E-03   0.30249E-03   0.55082E-05   0.27400E-07   0.34138E-05   0.33040E-03   0.64694E-06   0.20988E-04   0.93907E-01   0.27363E-03   0.31356E-06   0.10991E-06   0.50848E-05   0.13687E+01   0.13958E+01   0.10000E-29   0.12413E+00   0.96941E-01   0.99812E+00   0.99812E+00   0.78645E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15928E-01   0.12286E+01   0.74729E+01   0.84360E-04
     5   0.10005E-03   0.95117E+00   0.55556E+02   0.32052E+00   0.37140E-03   0.31066E-03   0.00000E+00   0.28837E-07   0.32437E-05   0.34803E-03   0.71720E-06   0.22652E-04   0.93761E-01   0.28036E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.13687E+01   0.13958E+01   0.10000E-29   0.12413E+00   0.96940E-01   0.99677E+00   0.99677E+00   0.76562E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15928E-01   0.12286E+01   0.74507E+01   0.92861E-04
       -0.0657576   0.100056E-03     5    0.000000E+00   29
     1   0.58488E-04   0.95115E+00   0.55556E+02   0.32156E+00   0.30729E-03   0.30799E-03   0.32662E-04   0.25685E-07   0.36416E-05   0.28800E-03   0.52863E-06   0.18762E-04   0.94065E-01   0.28062E-03   0.17469E-05   0.69682E-06   0.30219E-04   0.13687E+01   0.13958E+01   0.10000E-29   0.12413E+00   0.96940E-01   0.99959E+00   0.99959E+00   0.86035E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15928E-01   0.12286E+01   0.75010E+01   0.00000E+00
     2   0.73694E-04   0.95116E+00   0.55556E+02   0.32147E+00   0.36744E-03   0.33418E-03   0.12437E-04   0.29679E-07   0.31519E-05   0.34268E-03   0.72670E-06   0.24035E-04   0.94038E-01   0.30213E-03   0.76435E-06   0.22842E-06   0.11445E-04   0.13684E+01   0.13955E+01   0.10000E-29   0.12410E+00   0.96921E-01   0.99934E+00   0.99934E+00   0.80173E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15922E-01   0.12284E+01   0.74382E+01   0.58488E-04
     3   0.84365E-04   0.95117E+00   0.55556E+02   0.32125E+00   0.39273E-03   0.34636E-03   0.64444E-05   0.31512E-07   0.29686E-05   0.36544E-03   0.82282E-06   0.26474E-04   0.93974E-01   0.31208E-03   0.41936E-06   0.11117E-06   0.59139E-05   0.13683E+01   0.13954E+01   0.10000E-29   0.12409E+00   0.96914E-01   0.99874E+00   0.99875E+00   0.77995E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15920E-01   0.12284E+01   0.74122E+01   0.73694E-04
