       -0.0692929   0.951025E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198313E+00   0.198313E+00   0.958182E+00   0.104127E+01
       -0.0685859   0.951043E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198264E+00   0.198264E+00   0.958197E+00   0.104126E+01
       -0.0678788   0.951061E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198213E+00   0.198213E+00   0.958212E+00   0.104125E+01
       -0.0671717   0.951079E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198161E+00   0.198161E+00   0.958227E+00   0.104124E+01
       -0.0664646   0.951097E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198109E+00   0.198109E+00   0.958242E+00   0.104122E+01
       -0.0657576   0.951115E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198057E+00   0.198057E+00   0.958258E+00   0.104121E+01
       -0.0650505   0.951133E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.198006E+00   0.198006E+00   0.958274E+00   0.104120E+01
       -0.0643434   0.951150E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197955E+00   0.197955E+00   0.958289E+00   0.104119E+01
       -0.0636364   0.951167E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197905E+00   0.197905E+00   0.958305E+00   0.104118E+01
       -0.0629293   0.951184E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197855E+00   0.197855E+00   0.958320E+00   0.104117E+01
       -0.0622222   0.951201E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197807E+00   0.197807E+00   0.958335E+00   0.104115E+01
       -0.0615152   0.951217E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197759E+00   0.197759E+00   0.958350E+00   0.104114E+01
       -0.0608081   0.951233E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197713E+00   0.197713E+00   0.958364E+00   0.104113E+01
       -0.0601010   0.951249E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197667E+00   0.197667E+00   0.958379E+00   0.104112E+01
       -0.0593939   0.951264E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197622E+00   0.197622E+00   0.958393E+00   0.104111E+01
       -0.0586869   0.951279E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197578E+00   0.197578E+00   0.958406E+00   0.104110E+01
       -0.0579798   0.951294E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197535E+00   0.197535E+00   0.958420E+00   0.104109E+01
       -0.0572727   0.951308E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197494E+00   0.197494E+00   0.958433E+00   0.104108E+01
       -0.0565657   0.951322E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197452E+00   0.197452E+00   0.958446E+00   0.104107E+01
       -0.0558586   0.951336E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197412E+00   0.197412E+00   0.958459E+00   0.104106E+01
       -0.0551515   0.951349E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197372E+00   0.197372E+00   0.958471E+00   0.104105E+01
       -0.0544444   0.951362E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197334E+00   0.197334E+00   0.958483E+00   0.104105E+01
       -0.0537374   0.951375E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197296E+00   0.197296E+00   0.958495E+00   0.104104E+01
       -0.0530303   0.951387E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197259E+00   0.197259E+00   0.958507E+00   0.104103E+01
       -0.0523232   0.951399E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197223E+00   0.197223E+00   0.958518E+00   0.104102E+01
       -0.0516162   0.951411E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197188E+00   0.197188E+00   0.958529E+00   0.104101E+01
       -0.0509091   0.951423E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197152E+00   0.197152E+00   0.958540E+00   0.104100E+01
       -0.0502020   0.951434E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197118E+00   0.197118E+00   0.958551E+00   0.104100E+01
       -0.0494949   0.951445E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197085E+00   0.197085E+00   0.958562E+00   0.104099E+01
       -0.0487879   0.951456E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197053E+00   0.197053E+00   0.958572E+00   0.104098E+01
       -0.0480808   0.951467E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.197020E+00   0.197020E+00   0.958582E+00   0.104097E+01
       -0.0473737   0.951477E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196989E+00   0.196989E+00   0.958592E+00   0.104097E+01
       -0.0466667   0.951487E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196958E+00   0.196958E+00   0.958602E+00   0.104096E+01
       -0.0459596   0.951497E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196928E+00   0.196928E+00   0.958611E+00   0.104095E+01
       -0.0452525   0.951507E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196899E+00   0.196899E+00   0.958621E+00   0.104094E+01
       -0.0445455   0.951517E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196870E+00   0.196870E+00   0.958630E+00   0.104094E+01
       -0.0438384   0.951526E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196842E+00   0.196842E+00   0.958639E+00   0.104093E+01
       -0.0431313   0.951535E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196814E+00   0.196814E+00   0.958648E+00   0.104093E+01
       -0.0424242   0.951544E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196787E+00   0.196787E+00   0.958656E+00   0.104092E+01
       -0.0417172   0.951553E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196761E+00   0.196761E+00   0.958665E+00   0.104091E+01
       -0.0410101   0.951561E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196734E+00   0.196734E+00   0.958673E+00   0.104091E+01
       -0.0403030   0.951570E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196709E+00   0.196709E+00   0.958681E+00   0.104090E+01
       -0.0395960   0.951578E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196684E+00   0.196684E+00   0.958689E+00   0.104090E+01
       -0.0388889   0.951586E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196660E+00   0.196660E+00   0.958697E+00   0.104089E+01
       -0.0381818   0.951594E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196636E+00   0.196636E+00   0.958705E+00   0.104088E+01
       -0.0374747   0.951601E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196612E+00   0.196612E+00   0.958712E+00   0.104088E+01
       -0.0367677   0.951609E+00   0.480000E+02   0.230000E+03   0.000000E+00   0.000000E+00   0.465000E+05   0.196589E+00   0.196589E+00   0.958719E+00   0.104087E+01
