        0.0000100   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528502E-07   0.499938E+03   0.298151E+03
        0.0000103   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528224E-07   0.499938E+03   0.298145E+03
        0.0000106   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528224E-07   0.499938E+03   0.298145E+03
        0.0000109   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528226E-07   0.499938E+03   0.298145E+03
        0.0000113   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528227E-07   0.499938E+03   0.298145E+03
        0.0000116   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528229E-07   0.499938E+03   0.298144E+03
        0.0000120   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528231E-07   0.499938E+03   0.298144E+03
        0.0000123   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528232E-07   0.499938E+03   0.298144E+03
        0.0000127   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528234E-07   0.499938E+03   0.298144E+03
        0.0000131   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528236E-07   0.499938E+03   0.298144E+03
        0.0000135   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528238E-07   0.499938E+03   0.298144E+03
        0.0000139   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528239E-07   0.499938E+03   0.298144E+03
        0.0000143   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528241E-07   0.499938E+03   0.298143E+03
        0.0000148   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528243E-07   0.499938E+03   0.298143E+03
        0.0000152   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528245E-07   0.499938E+03   0.298143E+03
        0.0000157   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528243E-07   0.499938E+03   0.298143E+03
        0.0000161   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528246E-07   0.499938E+03   0.298143E+03
        0.0000166   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528248E-07   0.499938E+03   0.298142E+03
        0.0000171   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528250E-07   0.499938E+03   0.298142E+03
        0.0000177   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528252E-07   0.499938E+03   0.298142E+03
        0.0000182   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528255E-07   0.499938E+03   0.298142E+03
        0.0000187   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528257E-07   0.499938E+03   0.298142E+03
        0.0000193   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528260E-07   0.499938E+03   0.298141E+03
        0.0000199   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528262E-07   0.499938E+03   0.298141E+03
        0.0000205   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528265E-07   0.499938E+03   0.298141E+03
        0.0000211   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528268E-07   0.499938E+03   0.298141E+03
        0.0000218   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528271E-07   0.499938E+03   0.298140E+03
        0.0000224   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528274E-07   0.499938E+03   0.298140E+03
        0.0000231   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528277E-07   0.499938E+03   0.298140E+03
        0.0000238   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528276E-07   0.499938E+03   0.298140E+03
        0.0000245   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528279E-07   0.499938E+03   0.298139E+03
        0.0000253   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528282E-07   0.499938E+03   0.298139E+03
        0.0000261   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528286E-07   0.499938E+03   0.298139E+03
        0.0000269   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528289E-07   0.499938E+03   0.298138E+03
        0.0000277   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528293E-07   0.499938E+03   0.298138E+03
        0.0000285   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528297E-07   0.499938E+03   0.298138E+03
        0.0000294   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528300E-07   0.499938E+03   0.298137E+03
        0.0000303   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528304E-07   0.499938E+03   0.298137E+03
        0.0000312   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528308E-07   0.499938E+03   0.298137E+03
        0.0000321   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528308E-07   0.499938E+03   0.298136E+03
        0.0000331   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528313E-07   0.499938E+03   0.298136E+03
        0.0000341   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528317E-07   0.499938E+03   0.298135E+03
        0.0000352   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528321E-07   0.499938E+03   0.298135E+03
        0.0000362   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528326E-07   0.499938E+03   0.298135E+03
        0.0000373   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528331E-07   0.499938E+03   0.298134E+03
        0.0000385   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528336E-07   0.499938E+03   0.298134E+03
        0.0000396   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528337E-07   0.499938E+03   0.298133E+03
        0.0000408   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528342E-07   0.499938E+03   0.298133E+03
        0.0000421   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528347E-07   0.499938E+03   0.298132E+03
        0.0000434   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528352E-07   0.499938E+03   0.298132E+03
        0.0000447   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528358E-07   0.499938E+03   0.298131E+03
        0.0000460   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528364E-07   0.499938E+03   0.298131E+03
        0.0000474   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528366E-07   0.499938E+03   0.298130E+03
        0.0000489   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528372E-07   0.499938E+03   0.298130E+03
        0.0000504   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528378E-07   0.499938E+03   0.298129E+03
        0.0000519   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528384E-07   0.499938E+03   0.298129E+03
        0.0000535   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528391E-07   0.499938E+03   0.298128E+03
        0.0000551   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528397E-07   0.499938E+03   0.298127E+03
        0.0000568   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528400E-07   0.499938E+03   0.298127E+03
        0.0000585   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528407E-07   0.499938E+03   0.298126E+03
        0.0000603   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528414E-07   0.499938E+03   0.298125E+03
        0.0000621   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528422E-07   0.499938E+03   0.298125E+03
        0.0000640   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528425E-07   0.499938E+03   0.298124E+03
        0.0000659   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528433E-07   0.499938E+03   0.298123E+03
        0.0000679   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528441E-07   0.499938E+03   0.298122E+03
        0.0000700   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528449E-07   0.499938E+03   0.298121E+03
        0.0000721   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528454E-07   0.499938E+03   0.298121E+03
        0.0000743   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528462E-07   0.499938E+03   0.298120E+03
        0.0000766   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528471E-07   0.499938E+03   0.298119E+03
        0.0000789   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528480E-07   0.499938E+03   0.298118E+03
        0.0000813   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528485E-07   0.499938E+03   0.298117E+03
        0.0000838   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528495E-07   0.499938E+03   0.298116E+03
        0.0000863   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528505E-07   0.499938E+03   0.298115E+03
        0.0000889   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528510E-07   0.499938E+03   0.298114E+03
        0.0000916   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528521E-07   0.499938E+03   0.298113E+03
        0.0000944   0.994076E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528531E-07   0.499938E+03   0.298112E+03
        0.0000973   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528538E-07   0.499938E+03   0.298111E+03
        0.0001002   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528548E-07   0.499938E+03   0.298110E+03
        0.0001033   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528560E-07   0.499938E+03   0.298108E+03
        0.0001064   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528567E-07   0.499938E+03   0.298107E+03
        0.0001096   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528578E-07   0.499938E+03   0.298106E+03
        0.0001130   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528590E-07   0.499938E+03   0.298105E+03
        0.0001164   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528598E-07   0.499938E+03   0.298103E+03
        0.0001199   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528611E-07   0.499938E+03   0.298102E+03
        0.0001236   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528619E-07   0.499938E+03   0.298100E+03
        0.0001274   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528632E-07   0.499938E+03   0.298099E+03
        0.0001312   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528641E-07   0.499938E+03   0.298097E+03
        0.0001352   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528654E-07   0.499938E+03   0.298096E+03
        0.0001393   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528667E-07   0.499938E+03   0.298094E+03
        0.0001435   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528677E-07   0.499938E+03   0.298093E+03
        0.0001479   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528691E-07   0.499938E+03   0.298091E+03
        0.0001524   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528701E-07   0.499938E+03   0.298089E+03
        0.0001570   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528716E-07   0.499938E+03   0.298087E+03
        0.0001618   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528726E-07   0.499938E+03   0.298086E+03
        0.0001667   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528737E-07   0.499938E+03   0.298084E+03
        0.0001718   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528752E-07   0.499938E+03   0.298082E+03
        0.0001770   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528763E-07   0.499938E+03   0.298080E+03
        0.0001824   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528778E-07   0.499938E+03   0.298078E+03
        0.0001879   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528790E-07   0.499938E+03   0.298075E+03
        0.0001936   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528806E-07   0.499938E+03   0.298073E+03
        0.0001995   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528817E-07   0.499938E+03   0.298071E+03
        0.0002056   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528829E-07   0.499938E+03   0.298069E+03
        0.0002118   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528846E-07   0.499938E+03   0.298066E+03
        0.0002183   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528858E-07   0.499938E+03   0.298064E+03
        0.0002249   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528870E-07   0.499938E+03   0.298061E+03
        0.0002317   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528882E-07   0.499938E+03   0.298058E+03
        0.0002388   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528898E-07   0.499938E+03   0.298056E+03
        0.0002460   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528911E-07   0.499938E+03   0.298053E+03
        0.0002535   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528923E-07   0.499938E+03   0.298050E+03
        0.0002612   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528939E-07   0.499938E+03   0.298047E+03
        0.0002692   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528951E-07   0.499938E+03   0.298044E+03
        0.0002773   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528963E-07   0.499938E+03   0.298041E+03
        0.0002858   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528975E-07   0.499938E+03   0.298038E+03
        0.0002944   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528986E-07   0.499938E+03   0.298034E+03
        0.0003034   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528997E-07   0.499938E+03   0.298031E+03
        0.0003126   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529013E-07   0.499938E+03   0.298028E+03
        0.0003221   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529023E-07   0.499938E+03   0.298024E+03
        0.0003319   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529033E-07   0.499938E+03   0.298020E+03
        0.0003420   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529043E-07   0.499938E+03   0.298016E+03
        0.0003524   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529052E-07   0.499938E+03   0.298012E+03
        0.0003631   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529060E-07   0.499938E+03   0.298008E+03
        0.0003741   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529068E-07   0.499938E+03   0.298004E+03
        0.0003855   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529075E-07   0.499938E+03   0.298000E+03
        0.0003972   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529081E-07   0.499938E+03   0.297995E+03
        0.0004093   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529086E-07   0.499938E+03   0.297991E+03
        0.0004217   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529089E-07   0.499938E+03   0.297986E+03
        0.0004345   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529092E-07   0.499938E+03   0.297981E+03
        0.0004477   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529093E-07   0.499938E+03   0.297976E+03
        0.0004613   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529093E-07   0.499938E+03   0.297971E+03
        0.0004753   0.994077E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529092E-07   0.499938E+03   0.297966E+03
        0.0004898   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529083E-07   0.499938E+03   0.297960E+03
        0.0005047   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529078E-07   0.499938E+03   0.297955E+03
        0.0005200   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529071E-07   0.499938E+03   0.297949E+03
        0.0005358   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529061E-07   0.499938E+03   0.297943E+03
        0.0005521   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529049E-07   0.499938E+03   0.297937E+03
        0.0005689   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529035E-07   0.499938E+03   0.297931E+03
        0.0005861   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.529017E-07   0.499938E+03   0.297925E+03
        0.0006039   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528992E-07   0.499938E+03   0.297918E+03
        0.0006223   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528968E-07   0.499938E+03   0.297911E+03
        0.0006412   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528941E-07   0.499938E+03   0.297904E+03
        0.0006607   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528911E-07   0.499938E+03   0.297897E+03
        0.0006808   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528876E-07   0.499938E+03   0.297890E+03
        0.0007015   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528837E-07   0.499938E+03   0.297882E+03
        0.0007228   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528788E-07   0.499938E+03   0.297874E+03
        0.0007447   0.994078E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.528740E-07   0.499938E+03   0.297866E+03
